"codigo_postal","estado","municipio","ciudad","colonia","tipo_asentamiento"
"20901","Aguascalientes","Jesús María","NULL","La Chaveña","Ranchería"
"20901","Aguascalientes","Jesús María","NULL","La Loma de Valladolid","Poblado comunal"
"20901","Aguascalientes","Jesús María","NULL","Las Jaulas","Poblado comunal"
"20902","Aguascalientes","Jesús María","NULL","La Loma","Ranchería"
"20903","Aguascalientes","Jesús María","NULL","La Florida","Ranchería"
"20903","Aguascalientes","Jesús María","NULL","Margaritas","Ranchería"
"20903","Aguascalientes","Jesús María","NULL","Villas de Montecassino","Fraccionamiento"
"20904","Aguascalientes","Jesús María","NULL","Los Ramírez","Ranchería"
"20904","Aguascalientes","Jesús María","NULL","Los Vázquez","Ranchería"
"20905","Aguascalientes","Jesús María","NULL","La Lomita de Paso Blanco (Las Canoas)","Poblado comunal"
"20905","Aguascalientes","Jesús María","NULL","Los Arenales","Ranchería"
"20905","Aguascalientes","Jesús María","NULL","Los Sauces","Poblado comunal"
"20905","Aguascalientes","Jesús María","NULL","Miravalle","Ranchería"
"20905","Aguascalientes","Jesús María","NULL","Paso Blanco","Ranchería"
"20907","Aguascalientes","Jesús María","NULL","Arboledas de Paso Blanco","Fraccionamiento"
"20907","Aguascalientes","Jesús María","NULL","Centro Distribuidor de Básicos Viñedos San Marcos","Zona comercial"
"20907","Aguascalientes","Jesús María","NULL","Jardines de Campo Real","Fraccionamiento"
"20907","Aguascalientes","Jesús María","NULL","Paseos de Aguascalientes","Colonia"
"20907","Aguascalientes","Jesús María","NULL","Paseos del Country","Condominio"
"20907","Aguascalientes","Jesús María","NULL","Residencial Campo Real","Fraccionamiento"
"20907","Aguascalientes","Jesús María","NULL","San Miguelito","Congregación"
"20907","Aguascalientes","Jesús María","NULL","Santa Elena","Fraccionamiento"
"20907","Aguascalientes","Jesús María","NULL","Viñedos Frutilandia","Ranchería"
"20907","Aguascalientes","Jesús María","NULL","Viñedos Ríos (Granja Chispiritos)","Ranchería"
"20908","Aguascalientes","Jesús María","NULL","Alcázar Residencial","Fraccionamiento"
"20908","Aguascalientes","Jesús María","NULL","Andares","Residencial"
"20908","Aguascalientes","Jesús María","NULL","Belmondo","Condominio"
"20908","Aguascalientes","Jesús María","NULL","Catania Spazio","Fraccionamiento"
"20908","Aguascalientes","Jesús María","NULL","Granja Lizzy","Ranchería"
"20908","Aguascalientes","Jesús María","NULL","La Arborada","Fraccionamiento"
"20908","Aguascalientes","Jesús María","NULL","Los Gavilanes","Ranchería"
"20908","Aguascalientes","Jesús María","NULL","Mayorazgo San Cristóbal","Condominio"
"20908","Aguascalientes","Jesús María","NULL","Nura","Condominio"
"20908","Aguascalientes","Jesús María","NULL","Porta Real","Condominio"
"20908","Aguascalientes","Jesús María","NULL","Privanza de Gratamira","Residencial"
"20908","Aguascalientes","Jesús María","NULL","Punta Norte","Condominio"
"20908","Aguascalientes","Jesús María","NULL","Quintas de Monticello","Fraccionamiento"
"20908","Aguascalientes","Jesús María","NULL","Rancho San Miguel","Fraccionamiento"
"20908","Aguascalientes","Jesús María","NULL","Reserva San Cristóbal","Fraccionamiento"
"20908","Aguascalientes","Jesús María","NULL","Residencial Cedros","Fraccionamiento"
"20908","Aguascalientes","Jesús María","NULL","Residencial Marcellana","Fraccionamiento"
"20908","Aguascalientes","Jesús María","NULL","Rinconada Cuauhtémoc","Fraccionamiento"
"20908","Aguascalientes","Jesús María","NULL","Tepetates","Ranchería"
"20908","Aguascalientes","Jesús María","NULL","Trojes de San Cristóbal","Fraccionamiento"
"20908","Aguascalientes","Jesús María","NULL","Villas del Molino","Fraccionamiento"
"20908","Aguascalientes","Jesús María","NULL","Viña Antigua","Fraccionamiento"
"20909","Aguascalientes","Jesús María","NULL","El Zapato","Ranchería"
"20909","Aguascalientes","Jesús María","NULL","INFONAVIT Margaritas","Conjunto habitaciona"
"20909","Aguascalientes","Jesús María","NULL","Jesús Gómez Portugal (Margaritas)","Pueblo"
"20909","Aguascalientes","Jesús María","NULL","La Guayana (Rancho Seco)","Ejido"
"20909","Aguascalientes","Jesús María","NULL","Los Vázquez","Colonia"
"20909","Aguascalientes","Jesús María","NULL","Paseos Gómez Portugal","Fraccionamiento"
"20909","Aguascalientes","Jesús María","NULL","Paso de Argenta","Fraccionamiento"
"20909","Aguascalientes","Jesús María","NULL","Saturnino Herran","Colonia"
"20909","Aguascalientes","Jesús María","NULL","Valle de Margaritas","Fraccionamiento"
"20909","Aguascalientes","Jesús María","NULL","Villas del Sol","Fraccionamiento"
"20910","Aguascalientes","Jesús María","NULL","Brownsville","Ranchería"
"20910","Aguascalientes","Jesús María","NULL","San Antonio de los Horcones","Congregación"
"20913","Aguascalientes","Jesús María","NULL","El Aurero","Ranchería"
"20913","Aguascalientes","Jesús María","NULL","El Cenizo","Ranchería"
"20913","Aguascalientes","Jesús María","NULL","El Refugio","Ejido"
"20913","Aguascalientes","Jesús María","NULL","Valladolid","Congregación"
"20913","Aguascalientes","Jesús María","NULL","Villas de Guadalupe (La Malobra)","Poblado comunal"
"20914","Aguascalientes","Jesús María","NULL","La Granjita (Los Palillos)","Ranchería"
"20916","Aguascalientes","Jesús María","NULL","Cartuja","Fraccionamiento"
"20916","Aguascalientes","Jesús María","NULL","El Chichimeco","Hacienda"
"20916","Aguascalientes","Jesús María","NULL","Parque Industrial Chichimeco","Zona industrial"
"20916","Aguascalientes","Jesús María","NULL","Paseos de las Haciendas","Fraccionamiento"
"20917","Aguascalientes","Jesús María","NULL","Pedernal Segundo","Ranchería"
"20920","Aguascalientes","Jesús María","Jesús María ","Jesús María Centro","Colonia"
"20922","Aguascalientes","Jesús María","Jesús María ","Bellavista","Colonia"
"20922","Aguascalientes","Jesús María","Jesús María ","El Calvario","Colonia"
"20922","Aguascalientes","Jesús María","Jesús María ","La Escalera","Colonia"
"20922","Aguascalientes","Jesús María","Jesús María ","La Troje","Fraccionamiento"
"20923","Aguascalientes","Jesús María","Jesús María ","Flores Magón","Colonia"
"20923","Aguascalientes","Jesús María","Jesús María ","La Cardona","Colonia"
"20923","Aguascalientes","Jesús María","Jesús María ","La Cuesta","Fraccionamiento"
"20923","Aguascalientes","Jesús María","Jesús María ","La Villa Residencial","Fraccionamiento"
"20923","Aguascalientes","Jesús María","Jesús María ","Las Culebras","Colonia"
"20923","Aguascalientes","Jesús María","Jesús María ","Los Álamos","Condominio"
"20923","Aguascalientes","Jesús María","Jesús María ","Los Arroyitos","Colonia"
"20923","Aguascalientes","Jesús María","Jesús María ","Real Campestre","Fraccionamiento"
"20923","Aguascalientes","Jesús María","Jesús María ","Residencial Jesús María","Fraccionamiento"
"20923","Aguascalientes","Jesús María","Jesús María ","Rinconada Jesús María","Fraccionamiento"
"20923","Aguascalientes","Jesús María","Jesús María ","Ruiseñores","Condominio"
"20923","Aguascalientes","Jesús María","Jesús María ","San Miguelito","Colonia"
"20924","Aguascalientes","Jesús María","Jesús María ","Agua Clara","Fraccionamiento"
"20924","Aguascalientes","Jesús María","Jesús María ","Cielo Claro","Colonia"
"20924","Aguascalientes","Jesús María","Jesús María ","Deportiva","Colonia"
"20924","Aguascalientes","Jesús María","Jesús María ","Jacarandas","Colonia"
"20924","Aguascalientes","Jesús María","Jesús María ","Los Manantiales","Colonia"
"20924","Aguascalientes","Jesús María","Jesús María ","Palma Dorada","Fraccionamiento"
"20924","Aguascalientes","Jesús María","Jesús María ","Rancho San Pedro","Fraccionamiento"
"20924","Aguascalientes","Jesús María","Jesús María ","San Miguelito","Fraccionamiento"
"20925","Aguascalientes","Jesús María","Jesús María ","Agua Zarca","Fraccionamiento"
"20925","Aguascalientes","Jesús María","Jesús María ","Benigno Chávez","Fraccionamiento"
"20925","Aguascalientes","Jesús María","Jesús María ","Lomas de Jesús María","Colonia"
"20925","Aguascalientes","Jesús María","Jesús María ","Puerta Grande","Condominio"
"20925","Aguascalientes","Jesús María","Jesús María ","Vistas del Sáuz","Colonia"
"20926","Aguascalientes","Jesús María","Jesús María ","Arboledas","Colonia"
"20926","Aguascalientes","Jesús María","Jesús María ","Chicahuales","Colonia"
"20926","Aguascalientes","Jesús María","Jesús María ","La Loma","Fraccionamiento"
"20926","Aguascalientes","Jesús María","Jesús María ","La Loma","Ranchería"
"20926","Aguascalientes","Jesús María","Jesús María ","La Palma","Fraccionamiento"
"20926","Aguascalientes","Jesús María","Jesús María ","La Piedra","Condominio"
"20926","Aguascalientes","Jesús María","Jesús María ","Loma de La Cañada","Fraccionamiento"
"20926","Aguascalientes","Jesús María","Jesús María ","Lomas del Valle","Colonia"
"20926","Aguascalientes","Jesús María","Jesús María ","Manantiales del Pinar","Fraccionamiento"
"20926","Aguascalientes","Jesús María","Jesús María ","Martínez Andrade","Colonia"
"20926","Aguascalientes","Jesús María","Jesús María ","Mirabrujas","Fraccionamiento"
"20926","Aguascalientes","Jesús María","Jesús María ","Misión de Santa María","Colonia"
"20926","Aguascalientes","Jesús María","Jesús María ","Residencial Lomas de Vergeles","Fraccionamiento"
"20926","Aguascalientes","Jesús María","Jesús María ","Residencial Tres Arroyos","Fraccionamiento"
"20926","Aguascalientes","Jesús María","NULL","Rincón del Pilar","Condominio"
"20926","Aguascalientes","Jesús María","Jesús María ","Rinconada Bugambilias","Condominio"
"20926","Aguascalientes","Jesús María","Jesús María ","Solidaridad","Fraccionamiento"
"20926","Aguascalientes","Jesús María","Jesús María ","Tulipanes Residencial","Fraccionamiento"
"20926","Aguascalientes","Jesús María","Jesús María ","Vista Hermosa","Colonia"
"20926","Aguascalientes","Jesús María","Jesús María ","Yalta Campestre","Condominio"
"20927","Aguascalientes","Jesús María","Jesús María ","Ampliación La Cañada","Colonia"
"20927","Aguascalientes","Jesús María","Jesús María ","Ayuntamiento","Fraccionamiento"
"20927","Aguascalientes","Jesús María","Jesús María ","La Cañada","Colonia"
"20927","Aguascalientes","Jesús María","Jesús María ","Ojos de Agua","Colonia"
"20928","Aguascalientes","Jesús María","Jesús María ","Buenavista","Fraccionamiento"
"20928","Aguascalientes","Jesús María","Jesús María ","Ejidal","Fraccionamiento"
"20928","Aguascalientes","Jesús María","Jesús María ","El Chaveño","Colonia"
"20928","Aguascalientes","Jesús María","Jesús María ","El Mezquital","Fraccionamiento"
"20928","Aguascalientes","Jesús María","Jesús María ","El Torito","Colonia"
"20928","Aguascalientes","Jesús María","Jesús María ","Las Palmas","Colonia"
"20928","Aguascalientes","Jesús María","Jesús María ","Luis Donaldo Colosio","Colonia"
"20928","Aguascalientes","Jesús María","Jesús María ","Plan Benito Juárez","Fraccionamiento"
"20928","Aguascalientes","Jesús María","Jesús María ","Solar de Jonacatique","Colonia"
"20933","Aguascalientes","Jesús María","NULL","Unión de Ladrilleros","Colonia"
"20934","Aguascalientes","Jesús María","NULL","San Lorenzo","Hacienda"
"20943","Aguascalientes","Jesús María","NULL","Los Muñoz","Ranchería"
"20943","Aguascalientes","Jesús María","NULL","Milpillas de Abajo","Ejido"
"20945","Aguascalientes","Jesús María","NULL","Milpilla de Arriba","Ejido"
"20947","Aguascalientes","Jesús María","NULL","El Zapote","Ranchería"
"20947","Aguascalientes","Jesús María","NULL","Gracias a Dios","Ejido"
"20953","Aguascalientes","Jesús María","NULL","Cañada de Rodeo","Congregación"
"20955","Aguascalientes","Jesús María","NULL","La Mesa del Contadero (El Contadero)","Ranchería"
"20955","Aguascalientes","Jesús María","NULL","San Rafael","Ranchería"
"20956","Aguascalientes","Jesús María","NULL","Piedras Negras","Congregación"
"20957","Aguascalientes","Jesús María","NULL","El Rincón de la Virgen (El Rincón)","Ranchería"
"20957","Aguascalientes","Jesús María","NULL","Pedernal Primero","Ranchería"
"20957","Aguascalientes","Jesús María","NULL","San Isidro","Ranchería"
"20964","Aguascalientes","Jesús María","NULL","El Pensamiento","Ranchería"
"20970","Aguascalientes","Jesús María","NULL","Puente de Villalpando (El Puente)","Ranchería"
"20970","Aguascalientes","Jesús María","NULL","Tapias Viejas","Congregación"
"20974","Aguascalientes","Jesús María","NULL","Puentes Cuates","Ranchería"
"20983","Aguascalientes","Jesús María","NULL","El Llano","Ranchería"
"20983","Aguascalientes","Jesús María","NULL","La Troje II","Fraccionamiento"
"20983","Aguascalientes","Jesús María","NULL","Real del Molino","Fraccionamiento"
"20983","Aguascalientes","Jesús María","NULL","Residencial Antiguo Country","Condominio"
"20983","Aguascalientes","Jesús María","NULL","Trojes del Pedregal","Colonia"
"20984","Aguascalientes","Jesús María","NULL","Providencia","Colonia"
"20986","Aguascalientes","Jesús María","NULL","El Conejo (Puerta del Llano)","Ranchería"
"20990","Aguascalientes","Jesús María","NULL","Buenavista","Ranchería"
"20990","Aguascalientes","Jesús María","NULL","General Ignacio Zaragoza (Venadero)","Congregación"
"20994","Aguascalientes","Jesús María","NULL","Cieneguitas","Pueblo"
"20994","Aguascalientes","Jesús María","NULL","La Estancia","Ranchería"
"20994","Aguascalientes","Jesús María","NULL","La Tomatina","Ejido"
"20995","Aguascalientes","Jesús María","NULL","Agua Zarca","Ranchería"
"20996","Aguascalientes","Jesús María","NULL","La Primavera","Poblado comunal"
"20996","Aguascalientes","Jesús María","NULL","Los Arquitos","Ejido"
"20997","Aguascalientes","Jesús María","NULL","El Chacho","Pueblo"
"20997","Aguascalientes","Jesús María","NULL","Q Campestre Residencial","Condominio"
"20997","Aguascalientes","Jesús María","NULL","Ruscello","Condominio"
"20663","Aguascalientes","Pabellón de Arteaga","NULL","El Gigante","Granja"
"20663","Aguascalientes","Pabellón de Arteaga","NULL","El Refugio","Ranchería"
"20664","Aguascalientes","Pabellón de Arteaga","NULL","Los Corrales (Los Corrales Blancos)","Ranchería"
"20664","Aguascalientes","Pabellón de Arteaga","NULL","Nueva","Colonia"
"20665","Aguascalientes","Pabellón de Arteaga","NULL","El Pedernal Segundo","Ranchería"
"20665","Aguascalientes","Pabellón de Arteaga","NULL","El Pilar","Granja"
"20665","Aguascalientes","Pabellón de Arteaga","NULL","Emiliano Zapata","Colonia"
"20665","Aguascalientes","Pabellón de Arteaga","NULL","Los Contreras","Ranchería"
"20665","Aguascalientes","Pabellón de Arteaga","NULL","San Agustín de los Puentes","Ranchería"
"20666","Aguascalientes","Pabellón de Arteaga","NULL","Campestre San Carlos","Fraccionamiento"
"20666","Aguascalientes","Pabellón de Arteaga","NULL","El Garabato","Ranchería"
"20667","Aguascalientes","Pabellón de Arteaga","NULL","Canal Grande","Ranchería"
"20667","Aguascalientes","Pabellón de Arteaga","NULL","El Canal","Ranchería"
"20667","Aguascalientes","Pabellón de Arteaga","NULL","Estancia de Mosqueira","Ranchería"
"20667","Aguascalientes","Pabellón de Arteaga","NULL","Santiago","Ejido"
"20668","Aguascalientes","Pabellón de Arteaga","NULL","Ampliación Ejido Garabato","Ranchería"
"20668","Aguascalientes","Pabellón de Arteaga","NULL","El Milagro","Ranchería"
"20668","Aguascalientes","Pabellón de Arteaga","NULL","El Pedregal","Ranchería"
"20668","Aguascalientes","Pabellón de Arteaga","NULL","Miguel Alemán [Secadora]","Ranchería"
"20668","Aguascalientes","Pabellón de Arteaga","NULL","Puerta del Milagro","Ranchería"
"20668","Aguascalientes","Pabellón de Arteaga","NULL","San Luis de Letras","Ejido"
"20670","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Zona Centro","Colonia"
"20673","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Barrio Industrial","Colonia"
"20673","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","FOVISSSTE","Fraccionamiento"
"20673","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Jardines de Pabellón","Fraccionamiento"
"20673","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Subdivisión Haciendas de Pabellón","Fraccionamiento"
"20674","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Francisco Villa","Colonia"
"20674","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Trojes de San Pedro","Fraccionamiento"
"20674","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Villas de Pabellón","Colonia"
"20675","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Carboneras","Barrio"
"20675","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Palo Alto","Barrio"
"20676","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","5 de Mayo","Colonia"
"20676","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Cosmos","Fraccionamiento"
"20676","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Popular","Fraccionamiento"
"20677","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Plutarco Elías Calles","Colonia"
"20677","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Progreso Sur","Colonia"
"20678","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","La Quesería de Los Serna","Colonia"
"20678","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Progreso Norte","Colonia"
"20678","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Subdivisión Villa de Guadalupe","Colonia"
"20678","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Valle del Vivero","Fraccionamiento"
"20678","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Valle del Vivero II","Fraccionamiento"
"20678","Aguascalientes","Pabellón de Arteaga","Pabellón de Arteaga","Vergel del Valle","Fraccionamiento"
"20680","Aguascalientes","Pabellón de Arteaga","NULL","Estación Garabato","Paraje"
"20680","Aguascalientes","Pabellón de Arteaga","NULL","Las Ánimas","Pueblo"
"20680","Aguascalientes","Pabellón de Arteaga","NULL","Las Ánimas","Rancho"
"20680","Aguascalientes","Pabellón de Arteaga","NULL","Santa Isabel","Fraccionamiento"
"20683","Aguascalientes","Pabellón de Arteaga","NULL","El Mezquite","Hacienda"
"20683","Aguascalientes","Pabellón de Arteaga","NULL","El Mezquite","Colonia"
"20683","Aguascalientes","Pabellón de Arteaga","NULL","El Mezquite (Ojo de Agua del Mezquite)","Ejido"
"20683","Aguascalientes","Pabellón de Arteaga","NULL","Los Lira","Ranchería"
"20684","Aguascalientes","Pabellón de Arteaga","NULL","El Rayo","Colonia"
"20684","Aguascalientes","Pabellón de Arteaga","NULL","Ojo Zarco","Ranchería"
"20684","Aguascalientes","Pabellón de Arteaga","NULL","Ojo Zarco","Colonia"
"20684","Aguascalientes","Pabellón de Arteaga","NULL","Ojo Zarco (La Loma)","Ejido"
"20686","Aguascalientes","Pabellón de Arteaga","NULL","Gámez Orozco (Puerta de Carboneras)","Colonia"
"20686","Aguascalientes","Pabellón de Arteaga","NULL","San Pedro","Ranchería"
"20687","Aguascalientes","Pabellón de Arteaga","NULL","El Cerrito","Ranchería"
"20400","Aguascalientes","Rincón de Romos","Rincón de Romos","Rincón de Romos Centro","Colonia"
"20403","Aguascalientes","Rincón de Romos","Rincón de Romos","Desarrollo Especial La Pedrera","Colonia"
"20403","Aguascalientes","Rincón de Romos","Rincón de Romos","Norte","Fraccionamiento"
"20403","Aguascalientes","Rincón de Romos","Rincón de Romos","Santa Elena","Colonia"
"20403","Aguascalientes","Rincón de Romos","Rincón de Romos","Subdivisión La Piedrera","Colonia"
"20403","Aguascalientes","Rincón de Romos","Rincón de Romos","Villa Seguridad","Fraccionamiento"
"20404","Aguascalientes","Rincón de Romos","Rincón de Romos","Embajadores","Fraccionamiento"
"20404","Aguascalientes","Rincón de Romos","Rincón de Romos","Emperadores","Fraccionamiento"
"20404","Aguascalientes","Rincón de Romos","Rincón de Romos","Estancia de Chora","Fraccionamiento"
"20404","Aguascalientes","Rincón de Romos","Rincón de Romos","José Luis Macias","Fraccionamiento"
"20404","Aguascalientes","Rincón de Romos","Rincón de Romos","Valle del Real","Fraccionamiento"
"20405","Aguascalientes","Rincón de Romos","Rincón de Romos","De Guadalupe","Barrio"
"20405","Aguascalientes","Rincón de Romos","Rincón de Romos","El Chaveño","Colonia"
"20405","Aguascalientes","Rincón de Romos","Rincón de Romos","La Paz","Fraccionamiento"
"20406","Aguascalientes","Rincón de Romos","Rincón de Romos","Cerro del Gato","Ranchería"
"20406","Aguascalientes","Rincón de Romos","Rincón de Romos","De Chora","Barrio"
"20406","Aguascalientes","Rincón de Romos","Rincón de Romos","Fraternidad","Fraccionamiento"
"20406","Aguascalientes","Rincón de Romos","Rincón de Romos","Lázaro Cárdenas","Fraccionamiento"
"20406","Aguascalientes","Rincón de Romos","Rincón de Romos","Rinconada Alameda","Colonia"
"20406","Aguascalientes","Rincón de Romos","Rincón de Romos","Rinconada de las Piedras","Fraccionamiento"
"20406","Aguascalientes","Rincón de Romos","Rincón de Romos","Santa Cruz","Colonia"
"20410","Aguascalientes","Rincón de Romos","Rincón de Romos","El Potrero","Fraccionamiento"
"20410","Aguascalientes","Rincón de Romos","Rincón de Romos","Independencia","Colonia"
"20410","Aguascalientes","Rincón de Romos","Rincón de Romos","La Mezquitera","Fraccionamiento"
"20410","Aguascalientes","Rincón de Romos","Rincón de Romos","Magisterial","Colonia"
"20410","Aguascalientes","Rincón de Romos","Rincón de Romos","Magisterial II","Fraccionamiento"
"20410","Aguascalientes","Rincón de Romos","Rincón de Romos","Santa Anita","Colonia"
"20414","Aguascalientes","Rincón de Romos","Rincón de Romos","Desarrollo Especial","Colonia"
"20414","Aguascalientes","Rincón de Romos","Rincón de Romos","Villas de Jesús","Fraccionamiento"
"20415","Aguascalientes","Rincón de Romos","Rincón de Romos","San José","Colonia"
"20416","Aguascalientes","Rincón de Romos","Rincón de Romos","Presidentes de México","Colonia"
"20416","Aguascalientes","Rincón de Romos","Rincón de Romos","Solidaridad","Fraccionamiento"
"20417","Aguascalientes","Rincón de Romos","Rincón de Romos","Miguel Hidalgo","Fraccionamiento"
"20417","Aguascalientes","Rincón de Romos","Rincón de Romos","Popular","Fraccionamiento"
"20420","Aguascalientes","Rincón de Romos","NULL","El Bajío","Ejido"
"20420","Aguascalientes","Rincón de Romos","NULL","El Panal","Ranchería"
"20420","Aguascalientes","Rincón de Romos","NULL","El Saucillo","Ejido"
"20420","Aguascalientes","Rincón de Romos","NULL","Escaleras","Ranchería"
"20420","Aguascalientes","Rincón de Romos","NULL","La Presa","Ranchería"
"20420","Aguascalientes","Rincón de Romos","NULL","Mar Negro","Ranchería"
"20420","Aguascalientes","Rincón de Romos","NULL","Potrero El Tarasco","Ranchería"
"20423","Aguascalientes","Rincón de Romos","NULL","Candelaria","Granja"
"20423","Aguascalientes","Rincón de Romos","NULL","Santa Fe","Ranchería"
"20424","Aguascalientes","Rincón de Romos","NULL","California","Ranchería"
"20424","Aguascalientes","Rincón de Romos","NULL","Puerta del Muerto (El 15)","Ranchería"
"20424","Aguascalientes","Rincón de Romos","NULL","Tanque Blanco","Ranchería"
"20424","Aguascalientes","Rincón de Romos","NULL","Yerbanis","Ranchería"
"20425","Aguascalientes","Rincón de Romos","NULL","San Jacinto","Ejido"
"20426","Aguascalientes","Rincón de Romos","NULL","San Juan de la Natura","Ejido"
"20427","Aguascalientes","Rincón de Romos","NULL","16 de Septiembre","Colonia"
"20427","Aguascalientes","Rincón de Romos","NULL","El Valle de las Delicias","Colonia"
"20427","Aguascalientes","Rincón de Romos","NULL","Los Morales","Colonia"
"20427","Aguascalientes","Rincón de Romos","NULL","San Isidro el Labrador","Ranchería"
"20430","Aguascalientes","Rincón de Romos","NULL","La Misión","Ranchería"
"20434","Aguascalientes","Rincón de Romos","NULL","18 de Marzo","Colonia"
"20434","Aguascalientes","Rincón de Romos","NULL","Lupita","Granja"
"20435","Aguascalientes","Rincón de Romos","NULL","El Barzón","Ranchería"
"20435","Aguascalientes","Rincón de Romos","NULL","El Salitrillo","Colonia"
"20435","Aguascalientes","Rincón de Romos","NULL","Las Norias","Ranchería"
"20436","Aguascalientes","Rincón de Romos","NULL","El Milagro","Colonia"
"20437","Aguascalientes","Rincón de Romos","NULL","Constitución","Colonia"
"20437","Aguascalientes","Rincón de Romos","NULL","El Canal","Ranchería"
"20437","Aguascalientes","Rincón de Romos","NULL","Estancia de Mosqueira","Ejido"
"20437","Aguascalientes","Rincón de Romos","NULL","Héctor Hugo Olivares","Colonia"
"20437","Aguascalientes","Rincón de Romos","NULL","Lindavista","Colonia"
"20437","Aguascalientes","Rincón de Romos","NULL","Pabellón de Hidalgo","Colonia"
"20440","Aguascalientes","Rincón de Romos","NULL","Morelos","Ranchería"
"20444","Aguascalientes","Rincón de Romos","NULL","El Potrerillo","Ranchería"
"20444","Aguascalientes","Rincón de Romos","NULL","Túnel de Potrerillo","Ranchería"
"20445","Aguascalientes","Rincón de Romos","NULL","Las Camas","Ranchería"
"20445","Aguascalientes","Rincón de Romos","NULL","Peña Blanca","Ranchería"
"20446","Aguascalientes","Rincón de Romos","NULL","La Boquilla Grande","Ranchería"
"20446","Aguascalientes","Rincón de Romos","NULL","Los Negritos","Ranchería"
"20447","Aguascalientes","Rincón de Romos","NULL","Mirasoles","Ranchería"
"20447","Aguascalientes","Rincón de Romos","NULL","Rancho La Laguna de Piedra","Ranchería"
"20450","Aguascalientes","Rincón de Romos","NULL","Fresnillo","Ejido"
"20450","Aguascalientes","Rincón de Romos","NULL","La Boquilla","Ranchería"
"20454","Aguascalientes","Rincón de Romos","NULL","El Ajiladero","Ranchería"
"20456","Aguascalientes","Rincón de Romos","NULL","Las Rosas","Ranchería"
"20457","Aguascalientes","Rincón de Romos","NULL","Mesa el Conejo","Ranchería"
"20300","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Campestre San Carlos","Fraccionamiento"
"20300","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Panamericano","Colonia"
"20300","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","San Francisco de los Romos Centro","Colonia"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Cerrada San Francisco","Fraccionamiento"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","El Tirón (El Progreso)","Colonia"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Hidalgo","Fraccionamiento"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","La Aurora","Granja"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","La Guadalupana","Granja"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","La Margarita","Colonia"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","La Perla","Granja"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","La Sociedad San Juan","Colonia"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Los Cedros","Colonia"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","María","Granja"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Revolución","Fraccionamiento"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","San Francisco","Granja"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","San José Buenavista","Colonia"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","San Juan Bautista","Colonia"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","San Pablo","Fraccionamiento"
"20303","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Santa Isabel","Fraccionamiento"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","28 de Abril","Colonia"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","El Cardonal","Fraccionamiento"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","El Chamizal","Colonia"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","Fracción de la Trinidad II","Colonia"
"20304","Aguascalientes","San Francisco de los Romo","San Francisco de los Romo","La Escondida (El Salero)","Colonia"
